Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.002,
Horizontal Delay,0,
Sample Interval,2e-06,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.05,
Vertical Position,2,
,,
,,
,,
Label,,
TIME,CH1,CH2
-9.370e-03,0.0772266,3.76641
-9.368e-03,0.0772266,3.76875
-9.366e-03,0.0772812,3.78203
-9.364e-03,0.0773281,3.79062
-9.362e-03,0.0774141,3.79609
-9.360e-03,0.0774453,3.80312
-9.358e-03,0.0774531,3.81094
-9.356e-03,0.0774688,3.8125
-9.354e-03,0.0773906,3.83125
-9.352e-03,0.0775312,3.84297
-9.350e-03,0.0775156,3.84687
-9.348e-03,0.0775547,3.85781
-9.346e-03,0.0775469,3.86172
-9.344e-03,0.0775469,3.86953
-9.342e-03,0.0776719,3.87812
-9.340e-03,0.0776328,3.88203
-9.338e-03,0.0777578,3.88437
-9.336e-03,0.0777891,3.88594
-9.334e-03,0.0776953,3.89453
-9.332e-03,0.0776953,3.90781
-9.330e-03,0.0777188,3.92812
-9.328e-03,0.0777969,3.93516
-9.326e-03,0.0777969,3.94687
-9.324e-03,0.077875,3.95469
-9.322e-03,0.077875,3.96875
-9.320e-03,0.0778125,3.97578
-9.318e-03,0.0778984,3.98203
-9.316e-03,0.0779766,3.975
-9.314e-03,0.078,3.99766
-9.312e-03,0.0779531,4
-9.310e-03,0.0779609,4.00937
-9.308e-03,0.0780234,4.02031
-9.306e-03,0.0780391,4.02578
-9.304e-03,0.0781016,4.03047
-9.302e-03,0.0781563,4.03672
-9.300e-03,0.0780781,4.05234
-9.298e-03,0.0781172,4.05234
-9.296e-03,0.0780391,4.06328
-9.294e-03,0.0781641,4.07031
-9.292e-03,0.0781953,4.08047
-9.290e-03,0.078125,4.08125
-9.288e-03,0.078125,4.0875
-9.286e-03,0.0782031,4.09922
-9.284e-03,0.0782812,4.10391
-9.282e-03,0.0783281,4.11562
-9.280e-03,0.0784063,4.12578
-9.278e-03,0.0784609,4.13437
-9.276e-03,0.0783594,4.14609
-9.274e-03,0.0784297,4.14766
-9.272e-03,0.0783437,4.16016
-9.270e-03,0.0784219,4.16875
-9.268e-03,0.0783984,4.17266
-9.266e-03,0.0783203,4.18437
-9.264e-03,0.0785,4.18672
-9.262e-03,0.0785078,4.19687
-9.260e-03,0.0786016,4.20703
-9.258e-03,0.0785625,4.20703
-9.256e-03,0.0784688,4.22344
-9.254e-03,0.0785469,4.22578
-9.252e-03,0.0785234,4.22969
-9.250e-03,0.0785312,4.23516
-9.248e-03,0.0785703,4.23984
-9.246e-03,0.0786094,4.24766
-9.244e-03,0.0786016,4.25156
-9.242e-03,0.0786484,4.25937
-9.240e-03,0.0787344,4.26406
-9.238e-03,0.0787266,4.27969
-9.236e-03,0.0786875,4.29844
-9.234e-03,0.0787266,4.30391
-9.232e-03,0.0787344,4.30625
-9.230e-03,0.0787656,4.31484
-9.228e-03,0.0788047,4.33437
-9.226e-03,0.07875,4.33672
-9.224e-03,0.0789688,4.33906
-9.222e-03,0.0788125,4.34766
-9.220e-03,0.0789375,4.34453
-9.218e-03,0.0788281,4.35781
-9.216e-03,0.0788672,4.36953
-9.214e-03,0.0788906,4.37969
-9.212e-03,0.078875,4.38984
-9.210e-03,0.0788516,4.39609
-9.208e-03,0.078875,4.40625
-9.206e-03,0.078875,4.40625
-9.204e-03,0.0788906,4.4125
-9.202e-03,0.0790078,4.42422
-9.200e-03,0.0789531,4.43047
-9.198e-03,0.0788906,4.43828
-9.196e-03,0.0789922,4.43281
-9.194e-03,0.0791094,4.43437
-9.192e-03,0.0790156,4.45703
-9.190e-03,0.0789922,4.45625
-9.188e-03,0.0790391,4.46875
-9.186e-03,0.0790937,4.46953
-9.184e-03,0.0791094,4.47734
-9.182e-03,0.0791328,4.49297
-9.180e-03,0.0791719,4.49531
-9.178e-03,0.0791563,4.50703
-9.176e-03,0.0791719,4.50781
-9.174e-03,0.0791172,4.51328
-9.172e-03,0.0792578,4.53047
-9.170e-03,0.0792734,4.53437
-9.168e-03,0.0792734,4.54062
-9.166e-03,0.0793359,4.54062
-9.164e-03,0.0793828,4.54609
-9.162e-03,0.0793828,4.55234
-9.160e-03,0.079375,4.55781
-9.158e-03,0.0793203,4.56797
-9.156e-03,0.0794219,4.56641
-9.154e-03,0.0793828,4.58906
-9.152e-03,0.079375,4.58516
-9.150e-03,0.0793359,4.60312
-9.148e-03,0.0794609,4.59531
-9.146e-03,0.0794453,4.60156
-9.144e-03,0.0794766,4.61328
-9.142e-03,0.0795,4.60859
-9.140e-03,0.0794141,4.60547
-9.138e-03,0.0794375,4.61484
-9.136e-03,0.0794766,4.61328
-9.134e-03,0.0794609,4.62578
-9.132e-03,0.0794375,4.62734
-9.130e-03,0.0795234,4.6375
-9.128e-03,0.0795469,4.64766
-9.126e-03,0.0795859,4.65391
-9.124e-03,0.0794766,4.66953
-9.122e-03,0.0795625,4.68437
-9.120e-03,0.0795781,4.67969
-9.118e-03,0.0795391,4.69687
-9.116e-03,0.0796016,4.69687
-9.114e-03,0.0796797,4.70234
-9.112e-03,0.0796484,4.70234
-9.110e-03,0.0797031,4.72031
-9.108e-03,0.0797266,4.725
-9.106e-03,0.07975,4.72031
-9.104e-03,0.0797656,4.725
-9.102e-03,0.0797812,4.73359
-9.100e-03,0.0796875,4.74141
-9.098e-03,0.0797188,4.74375
-9.096e-03,0.0796484,4.75391
-9.094e-03,0.0797266,4.76172
-9.092e-03,0.0798047,4.75156
-9.090e-03,0.07975,4.76562
-9.088e-03,0.0798281,4.76719
-9.086e-03,0.0797656,4.77812
-9.084e-03,0.0797812,4.78984
-9.082e-03,0.0798203,4.78203
-9.080e-03,0.0797266,4.79766
-9.078e-03,0.0797422,4.79609
-9.076e-03,0.0796641,4.80859
-9.074e-03,0.0798828,4.80234
-9.072e-03,0.0798906,4.81016
-9.070e-03,0.0798047,4.81484
-9.068e-03,0.0798516,4.82187
-9.066e-03,0.0797422,4.82266
-9.064e-03,0.0798437,4.82422
-9.062e-03,0.0797188,4.83516
-9.060e-03,0.07975,4.84062
-9.058e-03,0.0798828,4.84297
-9.056e-03,0.0797812,4.85234
-9.054e-03,0.0799063,4.85859
-9.052e-03,0.0799688,4.87266
-9.050e-03,0.0798906,4.87109
-9.048e-03,0.0800312,4.87734
-9.046e-03,0.0799844,4.87578
-9.044e-03,0.0800312,4.88906
-9.042e-03,0.0799844,4.89141
-9.040e-03,0.0799844,4.9
-9.038e-03,0.0800078,4.90391
-9.036e-03,0.0799453,4.89922
-9.034e-03,0.0800078,4.90937
-9.032e-03,0.0800312,4.90937
-9.030e-03,0.0801484,4.91953
-9.028e-03,0.0800859,4.91406
-9.026e-03,0.0800234,4.92344
-9.024e-03,0.0800469,4.93437
-9.022e-03,0.0800234,4.93672
-9.020e-03,0.0801094,4.94062
-9.018e-03,0.0800937,4.94687
-9.016e-03,0.0800547,4.95
-9.014e-03,0.0801094,4.96016
-9.012e-03,0.0801094,4.96719
