Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.004,,,Horizontal Scale,0.004
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,4e-06,,,Sample Interval,4e-06
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,2,,,Vertical Scale,1
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1-CH2>"
1.1440e-02,-1.35906,1.40969,,1.1440e-02,-2.76875
1.1444e-02,-1.35844,1.40969,,1.1444e-02,-2.77031
1.1448e-02,-1.35938,1.41312,,1.1448e-02,-2.77031
1.1452e-02,-1.35688,1.41031,,1.1452e-02,-2.76688
1.1456e-02,-1.35688,1.41312,,1.1456e-02,-2.76625
1.1460e-02,-1.35438,1.41125,,1.1460e-02,-2.77062
1.1464e-02,-1.35688,1.41187,,1.1464e-02,-2.77125
1.1468e-02,-1.35281,1.40906,,1.1468e-02,-2.76969
1.1472e-02,-1.35344,1.41219,,1.1472e-02,-2.77094
1.1476e-02,-1.35219,1.41125,,1.1476e-02,-2.77094
1.1480e-02,-1.35344,1.41469,,1.1480e-02,-2.76969
1.1484e-02,-1.355,1.41281,,1.1484e-02,-2.76906
1.1488e-02,-1.35187,1.41375,,1.1488e-02,-2.76969
1.1492e-02,-1.34969,1.41531,,1.1492e-02,-2.7675
1.1496e-02,-1.35094,1.41594,,1.1496e-02,-2.77
1.1500e-02,-1.35031,1.41844,,1.1500e-02,-2.76875
1.1504e-02,-1.34719,1.42031,,1.1504e-02,-2.76656
1.1508e-02,-1.34781,1.42,,1.1508e-02,-2.76906
1.1512e-02,-1.34625,1.42188,,1.1512e-02,-2.76875
1.1516e-02,-1.34313,1.42344,,1.1516e-02,-2.76906
1.1520e-02,-1.34281,1.42594,,1.1520e-02,-2.76562
1.1524e-02,-1.33875,1.43063,,1.1524e-02,-2.76656
1.1528e-02,-1.33563,1.43156,,1.1528e-02,-2.76656
1.1532e-02,-1.32781,1.43875,,1.1532e-02,-2.7675
1.1536e-02,-1.32906,1.44281,,1.1536e-02,-2.76812
1.1540e-02,-1.32031,1.44437,,1.1540e-02,-2.76812
1.1544e-02,-1.31375,1.45344,,1.1544e-02,-2.76656
1.1548e-02,-1.3075,1.45938,,1.1548e-02,-2.76313
1.1552e-02,-1.30219,1.46313,,1.1552e-02,-2.765
1.1556e-02,-1.295,1.47219,,1.1556e-02,-2.76781
1.1560e-02,-1.28594,1.47938,,1.1560e-02,-2.765
1.1564e-02,-1.27875,1.4875,,1.1564e-02,-2.76094
1.1568e-02,-1.26812,1.49719,,1.1568e-02,-2.76812
1.1572e-02,-1.26188,1.50625,,1.1572e-02,-2.76812
1.1576e-02,-1.25125,1.5175,,1.1576e-02,-2.77031
1.1580e-02,-1.24219,1.52594,,1.1580e-02,-2.77125
1.1584e-02,-1.23406,1.53625,,1.1584e-02,-2.76562
1.1588e-02,-1.22594,1.54875,,1.1588e-02,-2.77406
1.1592e-02,-1.21969,1.55844,,1.1592e-02,-2.77312
1.1596e-02,-1.21063,1.56875,,1.1596e-02,-2.775
1.1600e-02,-1.2,1.57719,,1.1600e-02,-2.77062
1.1604e-02,-1.19344,1.58125,,1.1604e-02,-2.77563
1.1608e-02,-1.18312,1.59313,,1.1608e-02,-2.78
1.1612e-02,-1.17562,1.60531,,1.1612e-02,-2.78156
1.1616e-02,-1.16531,1.61688,,1.1616e-02,-2.78094
1.1620e-02,-1.15312,1.62594,,1.1620e-02,-2.77875
1.1624e-02,-1.14719,1.6325,,1.1624e-02,-2.78
1.1628e-02,-1.14062,1.64531,,1.1628e-02,-2.78219
1.1632e-02,-1.13156,1.65344,,1.1632e-02,-2.78031
1.1636e-02,-1.12031,1.66219,,1.1636e-02,-2.785
1.1640e-02,-1.10969,1.67531,,1.1640e-02,-2.7825
1.1644e-02,-1.09906,1.68437,,1.1644e-02,-2.78438
1.1648e-02,-1.09344,1.69156,,1.1648e-02,-2.78281
1.1652e-02,-1.08,1.70281,,1.1652e-02,-2.78438
1.1656e-02,-1.07094,1.71188,,1.1656e-02,-2.78406
1.1660e-02,-1.05937,1.72313,,1.1660e-02,-2.78625
1.1664e-02,-1.05031,1.73375,,1.1664e-02,-2.7875
1.1668e-02,-1.03844,1.74344,,1.1668e-02,-2.78375
1.1672e-02,-1.02781,1.75406,,1.1672e-02,-2.78281
1.1676e-02,-1.01625,1.76531,,1.1676e-02,-2.78313
1.1680e-02,-1.00969,1.77375,,1.1680e-02,-2.78594
1.1684e-02,-0.998437,1.78656,,1.1684e-02,-2.78531
1.1688e-02,-0.988125,1.79719,,1.1688e-02,-2.78531
1.1692e-02,-0.975625,1.80438,,1.1692e-02,-2.7825
1.1696e-02,-0.964375,1.81531,,1.1696e-02,-2.78469
1.1700e-02,-0.951562,1.82812,,1.1700e-02,-2.78438
1.1704e-02,-0.9425,1.83781,,1.1704e-02,-2.7825
1.1708e-02,-0.933438,1.84438,,1.1708e-02,-2.78187
1.1712e-02,-0.922188,1.85563,,1.1712e-02,-2.7875
1.1716e-02,-0.910938,1.86688,,1.1716e-02,-2.78313
1.1720e-02,-0.903438,1.8775,,1.1720e-02,-2.78031
1.1724e-02,-0.894375,1.88594,,1.1724e-02,-2.78313
1.1728e-02,-0.884062,1.89625,,1.1728e-02,-2.77969
1.1732e-02,-0.873437,1.90594,,1.1732e-02,-2.78187
1.1736e-02,-0.863437,1.91437,,1.1736e-02,-2.78219
1.1740e-02,-0.857812,1.92156,,1.1740e-02,-2.78406
1.1744e-02,-0.850625,1.92781,,1.1744e-02,-2.785
1.1748e-02,-0.839375,1.93719,,1.1748e-02,-2.77719
1.1752e-02,-0.829688,1.94688,,1.1752e-02,-2.78031
1.1756e-02,-0.818125,1.96156,,1.1756e-02,-2.78125
1.1760e-02,-0.809063,1.97094,,1.1760e-02,-2.7825
1.1764e-02,-0.796875,1.98156,,1.1764e-02,-2.77813
1.1768e-02,-0.785,1.99063,,1.1768e-02,-2.78313
1.1772e-02,-0.7775,1.99969,,1.1772e-02,-2.77969
1.1776e-02,-0.768437,2.00937,,1.1776e-02,-2.78125
1.1780e-02,-0.761875,2.01969,,1.1780e-02,-2.78031
1.1784e-02,-0.75,2.02781,,1.1784e-02,-2.77875
1.1788e-02,-0.741563,2.0375,,1.1788e-02,-2.78531
1.1792e-02,-0.733437,2.04844,,1.1792e-02,-2.78438
1.1796e-02,-0.725313,2.05719,,1.1796e-02,-2.78344
1.1800e-02,-0.713125,2.06625,,1.1800e-02,-2.78
1.1804e-02,-0.703438,2.07594,,1.1804e-02,-2.78125
1.1808e-02,-0.695625,2.08625,,1.1808e-02,-2.78438
1.1812e-02,-0.688125,2.09687,,1.1812e-02,-2.78063
1.1816e-02,-0.6775,2.10344,,1.1816e-02,-2.78187
1.1820e-02,-0.669375,2.11187,,1.1820e-02,-2.78031
1.1824e-02,-0.657188,2.12375,,1.1824e-02,-2.78438
1.1828e-02,-0.65,2.13219,,1.1828e-02,-2.78688
1.1832e-02,-0.637188,2.14594,,1.1832e-02,-2.78375
1.1836e-02,-0.627188,2.15469,,1.1836e-02,-2.78563
1.1840e-02,-0.616563,2.16125,,1.1840e-02,-2.78531
1.1844e-02,-0.60875,2.17406,,1.1844e-02,-2.78844
1.1848e-02,-0.598125,2.18406,,1.1848e-02,-2.78844
1.1852e-02,-0.590625,2.19375,,1.1852e-02,-2.78656
1.1856e-02,-0.583438,2.20406,,1.1856e-02,-2.78531
1.1860e-02,-0.569688,2.21344,,1.1860e-02,-2.78406
1.1864e-02,-0.56,2.22469,,1.1864e-02,-2.78844
1.1868e-02,-0.5525,2.2375,,1.1868e-02,-2.79031
1.1872e-02,-0.540937,2.24656,,1.1872e-02,-2.79031
1.1876e-02,-0.532188,2.25563,,1.1876e-02,-2.78781
1.1880e-02,-0.520625,2.26438,,1.1880e-02,-2.7875
1.1884e-02,-0.514375,2.2725,,1.1884e-02,-2.78844
1.1888e-02,-0.5125,2.27906,,1.1888e-02,-2.78781
1.1892e-02,-0.504687,2.28563,,1.1892e-02,-2.78781
1.1896e-02,-0.494688,2.29344,,1.1896e-02,-2.78719
1.1900e-02,-0.486563,2.30344,,1.1900e-02,-2.78938
1.1904e-02,-0.47625,2.31469,,1.1904e-02,-2.78688
1.1908e-02,-0.46625,2.32719,,1.1908e-02,-2.78812
1.1912e-02,-0.449375,2.3375,,1.1912e-02,-2.78688
1.1916e-02,-0.440312,2.34656,,1.1916e-02,-2.79094
1.1920e-02,-0.432812,2.35469,,1.1920e-02,-2.79031
1.1924e-02,-0.426563,2.36344,,1.1924e-02,-2.78563
1.1928e-02,-0.415313,2.37,,1.1928e-02,-2.78625
1.1932e-02,-0.406875,2.37562,,1.1932e-02,-2.78688
1.1936e-02,-0.398125,2.38719,,1.1936e-02,-2.78906
1.1940e-02,-0.393125,2.39625,,1.1940e-02,-2.78594
1.1944e-02,-0.380312,2.40437,,1.1944e-02,-2.78719
1.1948e-02,-0.369688,2.41312,,1.1948e-02,-2.78406
1.1952e-02,-0.360938,2.42469,,1.1952e-02,-2.78688
1.1956e-02,-0.351875,2.43156,,1.1956e-02,-2.7825
1.1960e-02,-0.34375,2.43844,,1.1960e-02,-2.78281
1.1964e-02,-0.335625,2.445,,1.1964e-02,-2.78094
1.1968e-02,-0.326563,2.45031,,1.1968e-02,-2.77719
1.1972e-02,-0.320312,2.45781,,1.1972e-02,-2.77969
1.1976e-02,-0.310938,2.46406,,1.1976e-02,-2.78063
1.1980e-02,-0.301563,2.47344,,1.1980e-02,-2.77875
1.1984e-02,-0.288438,2.48281,,1.1984e-02,-2.77563
1.1988e-02,-0.276875,2.49187,,1.1988e-02,-2.77344
1.1992e-02,-0.2675,2.49781,,1.1992e-02,-2.77594
1.1996e-02,-0.26,2.50875,,1.1996e-02,-2.77438
1.2000e-02,-0.25125,2.51688,,1.2000e-02,-2.77125
1.2004e-02,-0.24375,2.52125,,1.2004e-02,-2.77219
1.2008e-02,-0.23625,2.52781,,1.2008e-02,-2.77281
1.2012e-02,-0.23375,2.5375,,1.2012e-02,-2.77344
1.2016e-02,-0.223438,2.54375,,1.2016e-02,-2.77125
1.2020e-02,-0.212813,2.55344,,1.2020e-02,-2.77062
1.2024e-02,-0.20375,2.56281,,1.2024e-02,-2.77062
1.2028e-02,-0.196563,2.57156,,1.2028e-02,-2.7725
1.2032e-02,-0.187812,2.57906,,1.2032e-02,-2.77156
1.2036e-02,-0.179375,2.58781,,1.2036e-02,-2.76906
1.2040e-02,-0.171563,2.59344,,1.2040e-02,-2.77031
1.2044e-02,-0.165,2.60312,,1.2044e-02,-2.77406
1.2048e-02,-0.161875,2.60875,,1.2048e-02,-2.77375
1.2052e-02,-0.156562,2.61375,,1.2052e-02,-2.77469
1.2056e-02,-0.149375,2.62031,,1.2056e-02,-2.77844
1.2060e-02,-0.14625,2.625,,1.2060e-02,-2.78125
1.2064e-02,-0.138125,2.63344,,1.2064e-02,-2.78031
1.2068e-02,-0.1325,2.64156,,1.2068e-02,-2.78187
1.2072e-02,-0.120938,2.65594,,1.2072e-02,-2.78719
1.2076e-02,-0.114687,2.6675,,1.2076e-02,-2.78688
1.2080e-02,-0.107188,2.67781,,1.2080e-02,-2.79
1.2084e-02,-0.103125,2.68344,,1.2084e-02,-2.79188
1.2088e-02,-0.095625,2.69156,,1.2088e-02,-2.79469
1.2092e-02,-0.0925,2.6975,,1.2092e-02,-2.79594
1.2096e-02,-0.0853125,2.70562,,1.2096e-02,-2.79625
1.2100e-02,-0.0803125,2.71469,,1.2100e-02,-2.79937
1.2104e-02,-0.07375,2.72,,1.2104e-02,-2.79813
1.2108e-02,-0.064375,2.72906,,1.2108e-02,-2.79656
1.2112e-02,-0.059375,2.73719,,1.2112e-02,-2.79813
1.2116e-02,-0.0521875,2.74469,,1.2116e-02,-2.80031
1.2120e-02,-0.048125,2.75125,,1.2120e-02,-2.80406
1.2124e-02,-0.0421875,2.75937,,1.2124e-02,-2.79844
1.2128e-02,-0.033125,2.77219,,1.2128e-02,-2.80063
1.2132e-02,-0.025,2.77969,,1.2132e-02,-2.8025
1.2136e-02,-0.0184375,2.78844,,1.2136e-02,-2.80469
1.2140e-02,-0.01625,2.795,,1.2140e-02,-2.80469
1.2144e-02,-0.0090625,2.80531,,1.2144e-02,-2.80938
1.2148e-02,-0.0015625,2.81188,,1.2148e-02,-2.81219
1.2152e-02,0.0021875,2.81781,,1.2152e-02,-2.81375
1.2156e-02,0.0075,2.82563,,1.2156e-02,-2.82
1.2160e-02,0.013125,2.83469,,1.2160e-02,-2.82031
1.2164e-02,0.021875,2.84375,,1.2164e-02,-2.825
1.2168e-02,0.0278125,2.85438,,1.2168e-02,-2.82406
1.2172e-02,0.031875,2.86313,,1.2172e-02,-2.83031
1.2176e-02,0.0365625,2.87219,,1.2176e-02,-2.83344
1.2180e-02,0.0428125,2.87875,,1.2180e-02,-2.8325
1.2184e-02,0.0478125,2.8875,,1.2184e-02,-2.83469
1.2188e-02,0.0534375,2.89312,,1.2188e-02,-2.83906
1.2192e-02,0.0584375,2.90063,,1.2192e-02,-2.83813
1.2196e-02,0.0634375,2.90969,,1.2196e-02,-2.84063
1.2200e-02,0.070625,2.915,,1.2200e-02,-2.84219
1.2204e-02,0.0771875,2.92031,,1.2204e-02,-2.84531
1.2208e-02,0.0821875,2.92719,,1.2208e-02,-2.84906
1.2212e-02,0.0884375,2.93531,,1.2212e-02,-2.85375
1.2216e-02,0.0984375,2.94594,,1.2216e-02,-2.85344
1.2220e-02,0.104688,2.94875,,1.2220e-02,-2.85156
1.2224e-02,0.112187,2.95812,,1.2224e-02,-2.84969
1.2228e-02,0.117813,2.96625,,1.2228e-02,-2.85062
1.2232e-02,0.11875,2.97063,,1.2232e-02,-2.85
1.2236e-02,0.125938,2.97313,,1.2236e-02,-2.84781
1.2240e-02,0.132188,2.97781,,1.2240e-02,-2.84625
1.2244e-02,0.137187,2.98344,,1.2244e-02,-2.85062
1.2248e-02,0.142187,2.99094,,1.2248e-02,-2.85281
1.2252e-02,0.150938,2.99906,,1.2252e-02,-2.85094
1.2256e-02,0.159375,3.00687,,1.2256e-02,-2.84969
1.2260e-02,0.172187,3.02,,1.2260e-02,-2.84813
1.2264e-02,0.180938,3.02875,,1.2264e-02,-2.85125
1.2268e-02,0.189062,3.03313,,1.2268e-02,-2.84969
1.2272e-02,0.194375,3.04375,,1.2272e-02,-2.84813
1.2276e-02,0.201563,3.05094,,1.2276e-02,-2.84781
1.2280e-02,0.208125,3.05812,,1.2280e-02,-2.85188
1.2284e-02,0.213438,3.06312,,1.2284e-02,-2.85281
1.2288e-02,0.215938,3.07063,,1.2288e-02,-2.85438
1.2292e-02,0.225938,3.07625,,1.2292e-02,-2.85438
1.2296e-02,0.23,3.07938,,1.2296e-02,-2.85813
1.2300e-02,0.23625,3.08813,,1.2300e-02,-2.85469
1.2304e-02,0.240625,3.08906,,1.2304e-02,-2.85531
1.2308e-02,0.24625,3.09563,,1.2308e-02,-2.85562
1.2312e-02,0.253437,3.10281,,1.2312e-02,-2.855
1.2316e-02,0.259063,3.10938,,1.2316e-02,-2.85938
1.2320e-02,0.264062,3.1125,,1.2320e-02,-2.85625
1.2324e-02,0.26875,3.11656,,1.2324e-02,-2.85281
1.2328e-02,0.274688,3.1225,,1.2328e-02,-2.85656
1.2332e-02,0.277188,3.12469,,1.2332e-02,-2.85125
1.2336e-02,0.28125,3.13031,,1.2336e-02,-2.85531
1.2340e-02,0.28375,3.13156,,1.2340e-02,-2.855
1.2344e-02,0.288438,3.13781,,1.2344e-02,-2.85281
1.2348e-02,0.295,3.13969,,1.2348e-02,-2.84781
1.2352e-02,0.3,3.14438,,1.2352e-02,-2.84781
1.2356e-02,0.303125,3.14906,,1.2356e-02,-2.85406
1.2360e-02,0.305312,3.15406,,1.2360e-02,-2.85375
1.2364e-02,0.311875,3.16,,1.2364e-02,-2.84875
1.2368e-02,0.321563,3.16562,,1.2368e-02,-2.85031
1.2372e-02,0.321563,3.17094,,1.2372e-02,-2.85094
1.2376e-02,0.326563,3.17594,,1.2376e-02,-2.84969
1.2380e-02,0.328437,3.18,,1.2380e-02,-2.84656
1.2384e-02,0.334688,3.18156,,1.2384e-02,-2.84625
1.2388e-02,0.338125,3.18438,,1.2388e-02,-2.84875
1.2392e-02,0.340625,3.1875,,1.2392e-02,-2.85031
1.2396e-02,0.342813,3.19219,,1.2396e-02,-2.85125
1.2400e-02,0.348438,3.19656,,1.2400e-02,-2.85031
1.2404e-02,0.3525,3.19937,,1.2404e-02,-2.85344
1.2408e-02,0.354063,3.20375,,1.2408e-02,-2.85375
1.2412e-02,0.355625,3.20531,,1.2412e-02,-2.85438
1.2416e-02,0.358125,3.21094,,1.2416e-02,-2.8525
1.2420e-02,0.361563,3.21437,,1.2420e-02,-2.85469
1.2424e-02,0.368125,3.21969,,1.2424e-02,-2.85531
1.2428e-02,0.369063,3.22063,,1.2428e-02,-2.85531
1.2432e-02,0.370625,3.22406,,1.2432e-02,-2.85656
1.2436e-02,0.373125,3.22562,,1.2436e-02,-2.85281
1.2440e-02,0.380937,3.23062,,1.2440e-02,-2.8525
1.2444e-02,0.376875,3.23219,,1.2444e-02,-2.85344
1.2448e-02,0.379375,3.23281,,1.2448e-02,-2.85375
1.2452e-02,0.383437,3.23625,,1.2452e-02,-2.85312
1.2456e-02,0.386563,3.23875,,1.2456e-02,-2.85062
1.2460e-02,0.391563,3.23937,,1.2460e-02,-2.8525
1.2464e-02,0.393125,3.24406,,1.2464e-02,-2.8525
1.2468e-02,0.396562,3.24656,,1.2468e-02,-2.855
1.2472e-02,0.400313,3.25156,,1.2472e-02,-2.85844
1.2476e-02,0.405313,3.25344,,1.2476e-02,-2.85188
1.2480e-02,0.406875,3.25563,,1.2480e-02,-2.85344
1.2484e-02,0.414375,3.26313,,1.2484e-02,-2.85406
1.2488e-02,0.415938,3.27094,,1.2488e-02,-2.85219
1.2492e-02,0.421875,3.27188,,1.2492e-02,-2.85188
1.2496e-02,0.426563,3.275,,1.2496e-02,-2.85031
1.2500e-02,0.428125,3.27844,,1.2500e-02,-2.85344
1.2504e-02,0.429688,3.2825,,1.2504e-02,-2.85906
1.2508e-02,0.432188,3.285,,1.2508e-02,-2.85844
1.2512e-02,0.434688,3.2875,,1.2512e-02,-2.85344
1.2516e-02,0.437188,3.29219,,1.2516e-02,-2.85344
1.2520e-02,0.439375,3.29375,,1.2520e-02,-2.85375
1.2524e-02,0.44125,3.29563,,1.2524e-02,-2.85031
1.2528e-02,0.445,3.29688,,1.2528e-02,-2.85281
1.2532e-02,0.449063,3.30094,,1.2532e-02,-2.85562
1.2536e-02,0.4525,3.30375,,1.2536e-02,-2.85531
1.2540e-02,0.449063,3.3075,,1.2540e-02,-2.85531
1.2544e-02,0.454063,3.31188,,1.2544e-02,-2.85594
1.2548e-02,0.457188,3.31406,,1.2548e-02,-2.85375
1.2552e-02,0.46,3.31344,,1.2552e-02,-2.855
1.2556e-02,0.461562,3.31719,,1.2556e-02,-2.85906
1.2560e-02,0.4625,3.31969,,1.2560e-02,-2.85969
1.2564e-02,0.467188,3.32313,,1.2564e-02,-2.85938
1.2568e-02,0.472813,3.32656,,1.2568e-02,-2.86281
1.2572e-02,0.472813,3.32781,,1.2572e-02,-2.8625
1.2576e-02,0.470625,3.32875,,1.2576e-02,-2.86
1.2580e-02,0.474375,3.33188,,1.2580e-02,-2.85969
1.2584e-02,0.477813,3.33219,,1.2584e-02,-2.86094
1.2588e-02,0.481563,3.33531,,1.2588e-02,-2.85844
1.2592e-02,0.484375,3.33844,,1.2592e-02,-2.85906
1.2596e-02,0.485625,3.33844,,1.2596e-02,-2.8575
1.2600e-02,0.485625,3.34156,,1.2600e-02,-2.86156
1.2604e-02,0.491563,3.34344,,1.2604e-02,-2.86031
1.2608e-02,0.490938,3.34437,,1.2608e-02,-2.86156
1.2612e-02,0.494688,3.34563,,1.2612e-02,-2.86031
1.2616e-02,0.495625,3.34688,,1.2616e-02,-2.86094
1.2620e-02,0.500625,3.34969,,1.2620e-02,-2.86344
1.2624e-02,0.502812,3.35375,,1.2624e-02,-2.86031
1.2628e-02,0.503125,3.35625,,1.2628e-02,-2.86437
1.2632e-02,0.504687,3.36031,,1.2632e-02,-2.865
1.2636e-02,0.50875,3.36031,,1.2636e-02,-2.86313
1.2640e-02,0.511875,3.36187,,1.2640e-02,-2.86031
1.2644e-02,0.514062,3.36531,,1.2644e-02,-2.85906
1.2648e-02,0.511875,3.36719,,1.2648e-02,-2.86156
1.2652e-02,0.514062,3.36781,,1.2652e-02,-2.85844
1.2656e-02,0.515938,3.36875,,1.2656e-02,-2.85688
1.2660e-02,0.516875,3.37,,1.2660e-02,-2.85594
1.2664e-02,0.5175,3.37125,,1.2664e-02,-2.85438
1.2668e-02,0.518125,3.37594,,1.2668e-02,-2.85125
1.2672e-02,0.520625,3.37594,,1.2672e-02,-2.8575
1.2676e-02,0.523438,3.37844,,1.2676e-02,-2.85906
1.2680e-02,0.52625,3.38156,,1.2680e-02,-2.85688
1.2684e-02,0.528125,3.38406,,1.2684e-02,-2.8575
1.2688e-02,0.526563,3.38344,,1.2688e-02,-2.85688
1.2692e-02,0.52875,3.38656,,1.2692e-02,-2.8575
1.2696e-02,0.53375,3.38813,,1.2696e-02,-2.855
1.2700e-02,0.533125,3.38906,,1.2700e-02,-2.85625
1.2704e-02,0.53375,3.39125,,1.2704e-02,-2.85594
1.2708e-02,0.535625,3.39375,,1.2708e-02,-2.855
1.2712e-02,0.537188,3.39531,,1.2712e-02,-2.85625
1.2716e-02,0.542813,3.39469,,1.2716e-02,-2.85438
1.2720e-02,0.541875,3.39844,,1.2720e-02,-2.85656
1.2724e-02,0.541875,3.40125,,1.2724e-02,-2.855
1.2728e-02,0.542813,3.40281,,1.2728e-02,-2.85594
1.2732e-02,0.545937,3.40094,,1.2732e-02,-2.85438
1.2736e-02,0.540937,3.40031,,1.2736e-02,-2.85688
1.2740e-02,0.54125,3.40187,,1.2740e-02,-2.85781
1.2744e-02,0.54125,3.40187,,1.2744e-02,-2.85781
1.2748e-02,0.545312,3.40094,,1.2748e-02,-2.8575
1.2752e-02,0.5475,3.40281,,1.2752e-02,-2.85531
1.2756e-02,0.549375,3.40281,,1.2756e-02,-2.855
1.2760e-02,0.5475,3.40437,,1.2760e-02,-2.86
1.2764e-02,0.551563,3.40594,,1.2764e-02,-2.85594
1.2768e-02,0.5525,3.40844,,1.2768e-02,-2.85406
1.2772e-02,0.553438,3.41156,,1.2772e-02,-2.855
1.2776e-02,0.556562,3.41344,,1.2776e-02,-2.85844
1.2780e-02,0.553438,3.415,,1.2780e-02,-2.85438
1.2784e-02,0.556562,3.41719,,1.2784e-02,-2.85438
1.2788e-02,0.56,3.4175,,1.2788e-02,-2.85688
1.2792e-02,0.560625,3.41812,,1.2792e-02,-2.85906
1.2796e-02,0.559688,3.4175,,1.2796e-02,-2.85688
1.2800e-02,0.559063,3.41719,,1.2800e-02,-2.86094
1.2804e-02,0.563125,3.42063,,1.2804e-02,-2.85844
1.2808e-02,0.567188,3.42406,,1.2808e-02,-2.85906
1.2812e-02,0.568125,3.42719,,1.2812e-02,-2.86156
1.2816e-02,0.567813,3.42625,,1.2816e-02,-2.86094
1.2820e-02,0.570312,3.42687,,1.2820e-02,-2.85844
1.2824e-02,0.571875,3.43094,,1.2824e-02,-2.85844
1.2828e-02,0.570937,3.43094,,1.2828e-02,-2.8625
1.2832e-02,0.574375,3.43125,,1.2832e-02,-2.86
1.2836e-02,0.572187,3.43219,,1.2836e-02,-2.86031
1.2840e-02,0.575313,3.43094,,1.2840e-02,-2.86
1.2844e-02,0.57625,3.43031,,1.2844e-02,-2.86344
1.2848e-02,0.578438,3.43281,,1.2848e-02,-2.86156
1.2852e-02,0.575937,3.43344,,1.2852e-02,-2.86031
1.2856e-02,0.578438,3.43344,,1.2856e-02,-2.86125
1.2860e-02,0.5775,3.435,,1.2860e-02,-2.86156
1.2864e-02,0.578438,3.4375,,1.2864e-02,-2.86531
1.2868e-02,0.575937,3.43906,,1.2868e-02,-2.86656
1.2872e-02,0.57625,3.4375,,1.2872e-02,-2.86719
1.2876e-02,0.580937,3.44,,1.2876e-02,-2.86813
1.2880e-02,0.578438,3.44188,,1.2880e-02,-2.86344
1.2884e-02,0.579375,3.44188,,1.2884e-02,-2.86625
1.2888e-02,0.583125,3.44344,,1.2888e-02,-2.8625
1.2892e-02,0.583438,3.44656,,1.2892e-02,-2.8625
1.2896e-02,0.584375,3.445,,1.2896e-02,-2.86563
1.2900e-02,0.586562,3.44656,,1.2900e-02,-2.86656
1.2904e-02,0.585625,3.44656,,1.2904e-02,-2.86563
1.2908e-02,0.587187,3.44563,,1.2908e-02,-2.86313
1.2912e-02,0.588438,3.4475,,1.2912e-02,-2.865
1.2916e-02,0.589063,3.44656,,1.2916e-02,-2.86344
1.2920e-02,0.588438,3.44656,,1.2920e-02,-2.86656
1.2924e-02,0.587187,3.44656,,1.2924e-02,-2.865
1.2928e-02,0.588438,3.45312,,1.2928e-02,-2.86219
1.2932e-02,0.590625,3.44969,,1.2932e-02,-2.86313
1.2936e-02,0.591562,3.4525,,1.2936e-02,-2.86406
1.2940e-02,0.5925,3.45375,,1.2940e-02,-2.86437
1.2944e-02,0.594063,3.45406,,1.2944e-02,-2.86563
1.2948e-02,0.59625,3.45562,,1.2948e-02,-2.86281
1.2952e-02,0.595625,3.45531,,1.2952e-02,-2.86437
1.2956e-02,0.595625,3.45406,,1.2956e-02,-2.8625
1.2960e-02,0.595625,3.45469,,1.2960e-02,-2.86656
1.2964e-02,0.597187,3.45719,,1.2964e-02,-2.8625
1.2968e-02,0.59875,3.45656,,1.2968e-02,-2.86094
1.2972e-02,0.598125,3.45625,,1.2972e-02,-2.86531
1.2976e-02,0.59875,3.45938,,1.2976e-02,-2.86563
1.2980e-02,0.5925,3.45938,,1.2980e-02,-2.86813
1.2984e-02,0.597812,3.45938,,1.2984e-02,-2.8675
1.2988e-02,0.59875,3.45938,,1.2988e-02,-2.86719
1.2992e-02,0.59875,3.45781,,1.2992e-02,-2.865
1.2996e-02,0.598125,3.45875,,1.2996e-02,-2.86594
1.3000e-02,0.598125,3.46125,,1.3000e-02,-2.86219
1.3004e-02,0.602812,3.46281,,1.3004e-02,-2.8625
1.3008e-02,0.600313,3.46063,,1.3008e-02,-2.86563
1.3012e-02,0.600625,3.46125,,1.3012e-02,-2.86469
1.3016e-02,0.600313,3.46031,,1.3016e-02,-2.86344
1.3020e-02,0.601875,3.46125,,1.3020e-02,-2.86344
1.3024e-02,0.600313,3.46594,,1.3024e-02,-2.86406
1.3028e-02,0.60375,3.46437,,1.3028e-02,-2.86563
1.3032e-02,0.598125,3.46625,,1.3032e-02,-2.86719
1.3036e-02,0.597812,3.46469,,1.3036e-02,-2.86469
1.3040e-02,0.599688,3.46625,,1.3040e-02,-2.86625
1.3044e-02,0.602812,3.46625,,1.3044e-02,-2.86594
1.3048e-02,0.604688,3.46687,,1.3048e-02,-2.86813
1.3052e-02,0.602187,3.4675,,1.3052e-02,-2.86906
1.3056e-02,0.60125,3.46594,,1.3056e-02,-2.86719
1.3060e-02,0.60625,3.4675,,1.3060e-02,-2.86625
1.3064e-02,0.60375,3.46875,,1.3064e-02,-2.86719
1.3068e-02,0.603437,3.4675,,1.3068e-02,-2.86656
