Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.002,
Horizontal Delay,0,
Sample Interval,2e-06,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.005,
Vertical Position,2,
,,
,,
,,
Label,,
TIME,CH1,CH2
-6.514e-03,-0.00429453,-0.0408281
-6.512e-03,-0.0043125,-0.0408281
-6.510e-03,-0.00428047,-0.0408437
-6.508e-03,-0.00429844,-0.0408047
-6.506e-03,-0.00428047,-0.0413594
-6.504e-03,-0.00428594,-0.0416797
-6.502e-03,-0.00429688,-0.0420234
-6.500e-03,-0.00434766,-0.0421641
-6.498e-03,-0.004375,-0.0418672
-6.496e-03,-0.00439844,-0.0418437
-6.494e-03,-0.00441016,-0.0417187
-6.492e-03,-0.00444219,-0.0419609
-6.490e-03,-0.00443828,-0.042
-6.488e-03,-0.00443906,-0.042125
-6.486e-03,-0.00442656,-0.0422656
-6.484e-03,-0.00443281,-0.0423125
-6.482e-03,-0.00439141,-0.0426484
-6.480e-03,-0.00439219,-0.04275
-6.478e-03,-0.0043875,-0.0427812
-6.476e-03,-0.0043875,-0.0427109
-6.474e-03,-0.00439141,-0.0424922
-6.472e-03,-0.00437969,-0.0425469
-6.470e-03,-0.00438516,-0.0421484
-6.468e-03,-0.00439531,-0.042375
-6.466e-03,-0.00437109,-0.0423516
-6.464e-03,-0.00438516,-0.0422031
-6.462e-03,-0.00439609,-0.0423047
-6.460e-03,-0.00440547,-0.0424063
-6.458e-03,-0.00441563,-0.0427578
-6.456e-03,-0.00442266,-0.0428359
-6.454e-03,-0.00444688,-0.0426953
-6.452e-03,-0.00443828,-0.0427187
-6.450e-03,-0.00445234,-0.0429219
-6.448e-03,-0.00445078,-0.0433203
-6.446e-03,-0.00446094,-0.0436953
-6.444e-03,-0.00447891,-0.0437891
-6.442e-03,-0.00449375,-0.0437344
-6.440e-03,-0.00449766,-0.0434844
-6.438e-03,-0.00450938,-0.0435937
-6.436e-03,-0.00451719,-0.0436953
-6.434e-03,-0.00455391,-0.0437734
-6.432e-03,-0.00454375,-0.0438516
-6.430e-03,-0.00455391,-0.0437109
-6.428e-03,-0.00453438,-0.0437109
-6.426e-03,-0.00456094,-0.04375
-6.424e-03,-0.00455469,-0.0439688
-6.422e-03,-0.00454609,-0.0441406
-6.420e-03,-0.00453984,-0.0441016
-6.418e-03,-0.00451562,-0.0441328
-6.416e-03,-0.00449531,-0.0440703
-6.414e-03,-0.00449922,-0.0439531
-6.412e-03,-0.00448359,-0.0441328
-6.410e-03,-0.00449141,-0.0441016
-6.408e-03,-0.00448359,-0.0442734
-6.406e-03,-0.00449766,-0.0440156
-6.404e-03,-0.00449375,-0.0441406
-6.402e-03,-0.00449141,-0.0443203
-6.400e-03,-0.00451406,-0.0443594
-6.398e-03,-0.00450156,-0.0443359
-6.396e-03,-0.00449688,-0.0443828
-6.394e-03,-0.00452969,-0.0444609
-6.392e-03,-0.00451562,-0.0447266
-6.390e-03,-0.00453359,-0.0447656
-6.388e-03,-0.00452813,-0.0448437
-6.386e-03,-0.00452734,-0.0445234
-6.384e-03,-0.00455,-0.0445781
-6.382e-03,-0.00456094,-0.0444453
-6.380e-03,-0.00456406,-0.044625
-6.378e-03,-0.00455234,-0.0448047
-6.376e-03,-0.00456875,-0.0447656
-6.374e-03,-0.00454766,-0.0449531
-6.372e-03,-0.00454453,-0.0450078
-6.370e-03,-0.00456016,-0.0450312
-6.368e-03,-0.00457031,-0.0450078
-6.366e-03,-0.00458828,-0.0448906
-6.364e-03,-0.00459141,-0.0448281
-6.362e-03,-0.00459844,-0.0445078
-6.360e-03,-0.00463125,-0.0444844
-6.358e-03,-0.00461719,-0.0446641
-6.356e-03,-0.00467266,-0.0449063
-6.354e-03,-0.00466016,-0.0451172
-6.352e-03,-0.00467812,-0.0450547
-6.350e-03,-0.00470234,-0.0449688
-6.348e-03,-0.00468594,-0.0451563
-6.346e-03,-0.00468047,-0.0452734
-6.344e-03,-0.00467422,-0.0451719
-6.342e-03,-0.00466406,-0.0453984
-6.340e-03,-0.00464609,-0.0454219
-6.338e-03,-0.00462188,-0.0454766
-6.336e-03,-0.00462734,-0.0455781
-6.334e-03,-0.00461172,-0.0458437
-6.332e-03,-0.00459063,-0.0458047
-6.330e-03,-0.00459531,-0.0458594
-6.328e-03,-0.00461953,-0.046125
-6.326e-03,-0.00464609,-0.0458984
-6.324e-03,-0.00466172,-0.0455937
-6.322e-03,-0.00469063,-0.0453906
-6.320e-03,-0.00469609,-0.045375
-6.318e-03,-0.00471016,-0.045625
-6.316e-03,-0.00469219,-0.0458672
-6.314e-03,-0.00468672,-0.0461641
-6.312e-03,-0.0047,-0.0460703
-6.310e-03,-0.00470234,-0.046125
-6.308e-03,-0.00469453,-0.0459844
-6.306e-03,-0.00471094,-0.046125
-6.304e-03,-0.00468594,-0.0464141
-6.302e-03,-0.00468594,-0.0463359
-6.300e-03,-0.00464219,-0.0464922
-6.298e-03,-0.00466953,-0.0464297
-6.296e-03,-0.00466562,-0.0464141
-6.294e-03,-0.00465547,-0.0463125
-6.292e-03,-0.00465625,-0.0463125
-6.290e-03,-0.00465391,-0.0463047
-6.288e-03,-0.00466016,-0.0460469
-6.286e-03,-0.00466016,-0.0459063
-6.284e-03,-0.00468984,-0.0459063
-6.282e-03,-0.00469297,-0.0457969
-6.280e-03,-0.00471875,-0.0461328
-6.278e-03,-0.00474688,-0.0462656
-6.276e-03,-0.00475078,-0.0464297
-6.274e-03,-0.00474063,-0.0467578
-6.272e-03,-0.00474766,-0.0467812
-6.270e-03,-0.00472891,-0.047
-6.268e-03,-0.00473047,-0.0469844
-6.266e-03,-0.00469687,-0.0472031
-6.264e-03,-0.00469609,-0.04725
-6.262e-03,-0.00473359,-0.0474219
-6.260e-03,-0.00474531,-0.0473281
-6.258e-03,-0.00476328,-0.0472422
-6.256e-03,-0.00475703,-0.0471875
-6.254e-03,-0.00475391,-0.046875
-6.252e-03,-0.00473516,-0.0464531
-6.250e-03,-0.00471484,-0.046125
-6.248e-03,-0.00470703,-0.0459609
-6.246e-03,-0.00470703,-0.0458594
-6.244e-03,-0.0047125,-0.0457812
-6.242e-03,-0.00471719,-0.0457266
-6.240e-03,-0.00473281,-0.0457656
-6.238e-03,-0.00476719,-0.0459609
-6.236e-03,-0.00479453,-0.0464063
-6.234e-03,-0.00482422,-0.0464766
-6.232e-03,-0.00483516,-0.0467812
-6.230e-03,-0.00483281,-0.0466563
-6.228e-03,-0.00484219,-0.0465937
-6.226e-03,-0.00483281,-0.0464766
-6.224e-03,-0.00482422,-0.0463359
-6.222e-03,-0.00479453,-0.0464375
-6.220e-03,-0.00479219,-0.0465078
-6.218e-03,-0.00479453,-0.0466953
-6.216e-03,-0.00479766,-0.0467188
-6.214e-03,-0.0048,-0.0464766
-6.212e-03,-0.00479219,-0.0462734
-6.210e-03,-0.00479141,-0.0462109
-6.208e-03,-0.00477734,-0.0465703
-6.206e-03,-0.00476172,-0.047
-6.204e-03,-0.00477109,-0.0469766
-6.202e-03,-0.00475781,-0.0468984
-6.200e-03,-0.00478125,-0.047
-6.198e-03,-0.00478359,-0.0468359
-6.196e-03,-0.00481797,-0.0468125
-6.194e-03,-0.00486328,-0.0465937
-6.192e-03,-0.00486563,-0.0466563
-6.190e-03,-0.00486719,-0.0465391
-6.188e-03,-0.00485078,-0.0465703
-6.186e-03,-0.00483672,-0.0465156
-6.184e-03,-0.00483281,-0.0465703
-6.182e-03,-0.00481484,-0.0468594
-6.180e-03,-0.00483047,-0.0469609
-6.178e-03,-0.00482812,-0.0472891
-6.176e-03,-0.00484922,-0.0474297
-6.174e-03,-0.00483281,-0.0474922
-6.172e-03,-0.00482891,-0.0474688
-6.170e-03,-0.00483672,-0.0474063
-6.168e-03,-0.004825,-0.0475859
-6.166e-03,-0.00480234,-0.0476094
-6.164e-03,-0.00479766,-0.0473906
-6.162e-03,-0.00480625,-0.0474453
-6.160e-03,-0.00483281,-0.0472812
-6.158e-03,-0.00484063,-0.0472891
-6.156e-03,-0.00484063,-0.0473516
-6.154e-03,-0.00484297,-0.0472656
-6.152e-03,-0.00483281,-0.0474297
-6.150e-03,-0.00482891,-0.0473281
-6.148e-03,-0.00483438,-0.0473281
-6.146e-03,-0.00484844,-0.0475234
-6.144e-03,-0.00484531,-0.0474922
-6.142e-03,-0.00486875,-0.047625
-6.140e-03,-0.00486328,-0.047625
-6.138e-03,-0.00483828,-0.0476719
-6.136e-03,-0.00485937,-0.0475469
-6.134e-03,-0.00485312,-0.0475547
-6.132e-03,-0.00487891,-0.0475312
-6.130e-03,-0.00488281,-0.0473516
-6.128e-03,-0.00484297,-0.0472656
-6.126e-03,-0.00483828,-0.0472266
-6.124e-03,-0.00481797,-0.0470859
-6.122e-03,-0.00481797,-0.0468984
-6.120e-03,-0.00482422,-0.0470391
-6.118e-03,-0.00485078,-0.046875
-6.116e-03,-0.00485703,-0.0467422
-6.114e-03,-0.00486563,-0.0467812
-6.112e-03,-0.00485312,-0.0468984
-6.110e-03,-0.00486484,-0.0468203
-6.108e-03,-0.00485937,-0.046875
-6.106e-03,-0.00486563,-0.0465703
-6.104e-03,-0.00486484,-0.0466797
-6.102e-03,-0.00488516,-0.0469375
-6.100e-03,-0.00491172,-0.0472812
-6.098e-03,-0.00492578,-0.0473906
-6.096e-03,-0.00492188,-0.0475859
-6.094e-03,-0.00492344,-0.047625
-6.092e-03,-0.00491797,-0.0477266
-6.090e-03,-0.00487969,-0.0476484
-6.088e-03,-0.00484219,-0.0476563
-6.086e-03,-0.00480625,-0.0478125
-6.084e-03,-0.00475547,-0.0478906
-6.082e-03,-0.00476562,-0.0477891
-6.080e-03,-0.00478437,-0.0476953
-6.078e-03,-0.00479766,-0.0475703
-6.076e-03,-0.0048,-0.0472891
-6.074e-03,-0.00482031,-0.0475234
-6.072e-03,-0.00481875,-0.0474063
-6.070e-03,-0.00482656,-0.0475547
-6.068e-03,-0.00484531,-0.0475703
-6.066e-03,-0.00482187,-0.0474844
-6.064e-03,-0.00480781,-0.0474063
-6.062e-03,-0.00481875,-0.04725
-6.060e-03,-0.00481797,-0.0471484
-6.058e-03,-0.00480156,-0.0472656
-6.056e-03,-0.00480391,-0.0472266
-6.054e-03,-0.00482266,-0.0471406
-6.052e-03,-0.00484531,-0.046875
-6.050e-03,-0.00485312,-0.0469141
-6.048e-03,-0.00484453,-0.0469375
-6.046e-03,-0.0048125,-0.047125
-6.044e-03,-0.00482187,-0.0472812
-6.042e-03,-0.00478203,-0.0469609
-6.040e-03,-0.00478125,-0.0470625
-6.038e-03,-0.00479141,-0.0471875
-6.036e-03,-0.00481406,-0.0473203
-6.034e-03,-0.00482422,-0.0473281
-6.032e-03,-0.00481016,-0.0474844
-6.030e-03,-0.00481406,-0.0475078
-6.028e-03,-0.00482422,-0.0471875
-6.026e-03,-0.00481016,-0.0470234
-6.024e-03,-0.0048125,-0.0468828
-6.022e-03,-0.00482187,-0.0467969
-6.020e-03,-0.00480234,-0.046875
-6.018e-03,-0.00478828,-0.0468828
-6.016e-03,-0.00475781,-0.0470156
-6.014e-03,-0.00477188,-0.046875
-6.012e-03,-0.00475703,-0.0467578
-6.010e-03,-0.00475312,-0.0469375
-6.008e-03,-0.00477422,-0.0469453
-6.006e-03,-0.00478984,-0.0469219
-6.004e-03,-0.00478125,-0.047125
-6.002e-03,-0.00475391,-0.0472031
-6.000e-03,-0.00475547,-0.0471016
-5.998e-03,-0.00475781,-0.0469453
-5.996e-03,-0.00475156,-0.0468125
-5.994e-03,-0.00475703,-0.0466563
-5.992e-03,-0.00474531,-0.0465156
-5.990e-03,-0.00476172,-0.0464297
-5.988e-03,-0.00476094,-0.0464063
-5.986e-03,-0.00477578,-0.0465547
-5.984e-03,-0.00480781,-0.0463672
-5.982e-03,-0.00479844,-0.0464688
-5.980e-03,-0.00482422,-0.0464688
-5.978e-03,-0.00486953,-0.0464766
-5.976e-03,-0.00486094,-0.0464375
-5.974e-03,-0.00485078,-0.0462344
-5.972e-03,-0.00482187,-0.0461094
-5.970e-03,-0.00480391,-0.0459297
-5.968e-03,-0.0047875,-0.0457656
-5.966e-03,-0.00476094,-0.0457188
-5.964e-03,-0.00476172,-0.0457422
-5.962e-03,-0.004725,-0.0459688
-5.960e-03,-0.00472734,-0.0461016
-5.958e-03,-0.00471484,-0.0458203
-5.956e-03,-0.00470703,-0.046
-5.954e-03,-0.00467578,-0.0458203
-5.952e-03,-0.00467266,-0.0460078
-5.950e-03,-0.00467187,-0.0459297
-5.948e-03,-0.00466172,-0.0460703
-5.946e-03,-0.00466641,-0.0459453
-5.944e-03,-0.00470625,-0.0460312
-5.942e-03,-0.00472031,-0.0457266
-5.940e-03,-0.00473047,-0.0455156
-5.938e-03,-0.00471875,-0.0453984
-5.936e-03,-0.00474063,-0.0451953
-5.934e-03,-0.0047125,-0.0452891
-5.932e-03,-0.00469453,-0.0456172
-5.930e-03,-0.00467031,-0.0456172
-5.928e-03,-0.00467578,-0.0457656
-5.926e-03,-0.00466797,-0.0459063
-5.924e-03,-0.00468594,-0.0457188
-5.922e-03,-0.00466406,-0.0460234
-5.920e-03,-0.00467578,-0.0459688
-5.918e-03,-0.0046625,-0.0461719
-5.916e-03,-0.00467969,-0.0463047
-5.914e-03,-0.00470078,-0.0462031
-5.912e-03,-0.00470234,-0.0461875
-5.910e-03,-0.00472031,-0.0460234
-5.908e-03,-0.00469609,-0.0457578
-5.906e-03,-0.00468594,-0.0456172
-5.904e-03,-0.00466562,-0.0456172
-5.902e-03,-0.00466797,-0.0457031
-5.900e-03,-0.00466406,-0.0456563
-5.898e-03,-0.00464141,-0.0457188
-5.896e-03,-0.0046625,-0.0454141
-5.894e-03,-0.00464219,-0.0451719
-5.892e-03,-0.00463359,-0.0448828
-5.890e-03,-0.00466016,-0.0446641
-5.888e-03,-0.00465625,-0.0446875
-5.886e-03,-0.0046625,-0.0446875
-5.884e-03,-0.00465938,-0.0448125
-5.882e-03,-0.00464531,-0.0447812
-5.880e-03,-0.00464766,-0.0446641
-5.878e-03,-0.0046375,-0.0447031
-5.876e-03,-0.00460312,-0.0444219
-5.874e-03,-0.00458906,-0.0446875
-5.872e-03,-0.00459844,-0.0449531
-5.870e-03,-0.00460469,-0.0450937
-5.868e-03,-0.00460078,-0.0450078
-5.866e-03,-0.00459844,-0.0447812
-5.864e-03,-0.00459297,-0.0443984
-5.862e-03,-0.00458906,-0.044
-5.860e-03,-0.00460469,-0.0438984
-5.858e-03,-0.00462109,-0.0440312
-5.856e-03,-0.00463594,-0.0443594
-5.854e-03,-0.00462734,-0.0447266
-5.852e-03,-0.00462578,-0.0448281
-5.850e-03,-0.00460078,-0.0447656
-5.848e-03,-0.00456797,-0.0446797
-5.846e-03,-0.00455391,-0.0443203
-5.844e-03,-0.00454609,-0.0442344
-5.842e-03,-0.00454766,-0.0442812
-5.840e-03,-0.00456094,-0.0441953
-5.838e-03,-0.00457031,-0.0442969
-5.836e-03,-0.00458828,-0.0441953
-5.834e-03,-0.00455469,-0.0440312
-5.832e-03,-0.00456406,-0.0436875
-5.830e-03,-0.00455469,-0.0434453
-5.828e-03,-0.00453047,-0.0432656
-5.826e-03,-0.00450703,-0.0433906
-5.824e-03,-0.004475,-0.0433594
-5.822e-03,-0.00445234,-0.0432422
-5.820e-03,-0.00444609,-0.0431172
-5.818e-03,-0.00446484,-0.043
-5.816e-03,-0.004475,-0.0431563
-5.814e-03,-0.00446719,-0.0432578
-5.812e-03,-0.00447266,-0.0432812
-5.810e-03,-0.00448359,-0.0433828
-5.808e-03,-0.00448516,-0.0433203
-5.806e-03,-0.00448672,-0.0433203
-5.804e-03,-0.0044875,-0.0431172
-5.802e-03,-0.00448281,-0.0430234
-5.800e-03,-0.00447266,-0.0430156
-5.798e-03,-0.00444922,-0.0430156
-5.796e-03,-0.00444844,-0.0428594
-5.794e-03,-0.00444063,-0.0426563
-5.792e-03,-0.00444297,-0.0425781
-5.790e-03,-0.00442656,-0.0424141
-5.788e-03,-0.00441406,-0.0424766
-5.786e-03,-0.00443203,-0.0427812
-5.784e-03,-0.00441172,-0.0429844
-5.782e-03,-0.00439531,-0.0431172
-5.780e-03,-0.00438125,-0.0432266
-5.778e-03,-0.00438203,-0.0429844
-5.776e-03,-0.0043875,-0.0428516
-5.774e-03,-0.00438828,-0.0427109
-5.772e-03,-0.00436562,-0.0427187
-5.770e-03,-0.00437734,-0.0426172
-5.768e-03,-0.004375,-0.0427109
-5.766e-03,-0.0043875,-0.0426563
-5.764e-03,-0.00437969,-0.042375
-5.762e-03,-0.00438359,-0.0423906
-5.760e-03,-0.00436719,-0.0425703
-5.758e-03,-0.00435937,-0.0425312
-5.756e-03,-0.00434922,-0.0424063
-5.754e-03,-0.00435313,-0.0422266
-5.752e-03,-0.00433437,-0.0421094
-5.750e-03,-0.00432422,-0.0419609
-5.748e-03,-0.00434688,-0.0417187
-5.746e-03,-0.00433281,-0.041375
-5.744e-03,-0.00433906,-0.0413281
-5.742e-03,-0.00431875,-0.0413516
-5.740e-03,-0.00429609,-0.0414922
-5.738e-03,-0.00430703,-0.0413594
-5.736e-03,-0.00431406,-0.0414141
-5.734e-03,-0.00429609,-0.0412109
-5.732e-03,-0.00427656,-0.0409063
-5.730e-03,-0.00426797,-0.0405234
-5.728e-03,-0.00426172,-0.040625
-5.726e-03,-0.00424297,-0.0408281
-5.724e-03,-0.00427812,-0.0409297
-5.722e-03,-0.00427031,-0.0410234
-5.720e-03,-0.00429219,-0.0409844
-5.718e-03,-0.00426641,-0.0412266
-5.716e-03,-0.00424531,-0.0412109
-5.714e-03,-0.00421484,-0.0410234
-5.712e-03,-0.00420937,-0.0411719
-5.710e-03,-0.00420703,-0.0409453
-5.708e-03,-0.0042125,-0.0407891
-5.706e-03,-0.00421562,-0.0405469
-5.704e-03,-0.00424922,-0.0404609
-5.702e-03,-0.00426797,-0.0403125
-5.700e-03,-0.00427422,-0.0401328
-5.698e-03,-0.00425781,-0.0402578
-5.696e-03,-0.00422969,-0.0402422
-5.694e-03,-0.00421484,-0.0401172
-5.692e-03,-0.00418281,-0.0400547
-5.690e-03,-0.00419219,-0.0396875
-5.688e-03,-0.00417891,-0.0395859
-5.686e-03,-0.00419062,-0.0394297
-5.684e-03,-0.00418672,-0.0392578
-5.682e-03,-0.00420234,-0.0391641
-5.680e-03,-0.00418203,-0.0391953
-5.678e-03,-0.00417891,-0.0394219
-5.676e-03,-0.00416406,-0.0394687
-5.674e-03,-0.00415391,-0.0396094
-5.672e-03,-0.00414141,-0.0397031
-5.670e-03,-0.00416641,-0.0396484
-5.668e-03,-0.00416172,-0.0395859
-5.666e-03,-0.00415391,-0.0392969
-5.664e-03,-0.00412812,-0.0393047
-5.662e-03,-0.00410781,-0.0392422
-5.660e-03,-0.00409297,-0.0390625
-5.658e-03,-0.00407266,-0.0390625
-5.656e-03,-0.00409375,-0.038875
-5.654e-03,-0.0040875,-0.0387969
-5.652e-03,-0.00408906,-0.0388984
-5.650e-03,-0.00410391,-0.0387344
-5.648e-03,-0.00408516,-0.0385938
-5.646e-03,-0.00410781,-0.0382812
-5.644e-03,-0.00408125,-0.0383281
-5.642e-03,-0.004075,-0.0381875
-5.640e-03,-0.00406875,-0.0381406
-5.638e-03,-0.004075,-0.0379453
-5.636e-03,-0.00409766,-0.0380625
-5.634e-03,-0.00410313,-0.0382422
-5.632e-03,-0.00409766,-0.0381797
-5.630e-03,-0.00410703,-0.0379063
-5.628e-03,-0.00409766,-0.0378828
-5.626e-03,-0.004075,-0.0377187
-5.624e-03,-0.00403828,-0.0375156
-5.622e-03,-0.00399141,-0.0372109
-5.620e-03,-0.00400547,-0.0372891
-5.618e-03,-0.00399766,-0.0371719
-5.616e-03,-0.00397344,-0.0372891
-5.614e-03,-0.00396484,-0.0373281
-5.612e-03,-0.00395078,-0.0370859
-5.610e-03,-0.00395859,-0.0370703
-5.608e-03,-0.00395703,-0.0368906
-5.606e-03,-0.00398359,-0.0365156
-5.604e-03,-0.0039875,-0.0363984
-5.602e-03,-0.004,-0.0362578
-5.600e-03,-0.00397969,-0.036375
-5.598e-03,-0.00394922,-0.0362734
-5.596e-03,-0.00394141,-0.0363125
-5.594e-03,-0.00393125,-0.0361719
-5.592e-03,-0.00394062,-0.0361094
-5.590e-03,-0.00390625,-0.0360312
-5.588e-03,-0.00392031,-0.0359063
-5.586e-03,-0.00388984,-0.0357422
-5.584e-03,-0.00387969,-0.0355391
-5.582e-03,-0.00386563,-0.0355703
-5.580e-03,-0.00383984,-0.0357266
-5.578e-03,-0.00383125,-0.035875
-5.576e-03,-0.00381719,-0.0354844
-5.574e-03,-0.00381484,-0.0354687
-5.572e-03,-0.00382734,-0.0354219
-5.570e-03,-0.00380703,-0.0353047
-5.568e-03,-0.00379609,-0.0350391
-5.566e-03,-0.00378437,-0.0348594
-5.564e-03,-0.00378203,-0.0347891
-5.562e-03,-0.00377813,-0.0349766
-5.560e-03,-0.00376016,-0.0352422
-5.558e-03,-0.00378672,-0.0351016
-5.556e-03,-0.00379062,-0.0351328
-5.554e-03,-0.00379687,-0.0349531
-5.552e-03,-0.00378437,-0.0348125
-5.550e-03,-0.0037375,-0.034625
-5.548e-03,-0.00373203,-0.0344687
-5.546e-03,-0.00370312,-0.0346484
-5.544e-03,-0.00369297,-0.0347344
-5.542e-03,-0.00367266,-0.03475
-5.540e-03,-0.00366094,-0.0348281
-5.538e-03,-0.00365,-0.0347109
-5.536e-03,-0.00361641,-0.034625
-5.534e-03,-0.0036,-0.0344922
-5.532e-03,-0.00359766,-0.0343047
-5.530e-03,-0.00358906,-0.0339219
-5.528e-03,-0.00360937,-0.0336562
-5.526e-03,-0.00359766,-0.0334297
-5.524e-03,-0.00359297,-0.03325
-5.522e-03,-0.00357969,-0.0332109
-5.520e-03,-0.00361953,-0.0332734
-5.518e-03,-0.00362344,-0.0334531
-5.516e-03,-0.00362969,-0.0333125
-5.514e-03,-0.00365234,-0.0329609
-5.512e-03,-0.00364687,-0.0326953
-5.510e-03,-0.00362344,-0.0326562
-5.508e-03,-0.00359609,-0.0325938
-5.506e-03,-0.00356328,-0.0325547
-5.504e-03,-0.00356953,-0.0327266
-5.502e-03,-0.00356094,-0.0328047
-5.500e-03,-0.00355312,-0.0325156
-5.498e-03,-0.00353828,-0.0321719
-5.496e-03,-0.00354844,-0.0317109
-5.494e-03,-0.00354531,-0.0314375
-5.492e-03,-0.00353203,-0.0313359
-5.490e-03,-0.00351875,-0.0310938
-5.488e-03,-0.00351016,-0.0309687
-5.486e-03,-0.00349766,-0.0309766
-5.484e-03,-0.0035,-0.0310547
-5.482e-03,-0.00348125,-0.0311172
-5.480e-03,-0.00347734,-0.0310391
-5.478e-03,-0.00345937,-0.031
-5.476e-03,-0.00344063,-0.0310703
-5.474e-03,-0.00342891,-0.0312734
-5.472e-03,-0.00339297,-0.0312813
-5.470e-03,-0.0034125,-0.0312734
-5.468e-03,-0.00342031,-0.0312969
-5.466e-03,-0.00341328,-0.0311328
-5.464e-03,-0.00340859,-0.0309141
-5.462e-03,-0.00342109,-0.0309375
-5.460e-03,-0.00341328,-0.031
-5.458e-03,-0.00341016,-0.031
-5.456e-03,-0.00340312,-0.0309141
-5.454e-03,-0.0034,-0.0308125
-5.452e-03,-0.00337031,-0.0308516
-5.450e-03,-0.00337422,-0.0306484
-5.448e-03,-0.00334219,-0.030625
-5.446e-03,-0.00334609,-0.0304297
-5.444e-03,-0.00331953,-0.0302813
-5.442e-03,-0.00329063,-0.0302578
-5.440e-03,-0.00326484,-0.0301875
-5.438e-03,-0.00323359,-0.0302031
-5.436e-03,-0.00322969,-0.0300156
-5.434e-03,-0.00322422,-0.0296797
-5.432e-03,-0.00324219,-0.0294687
-5.430e-03,-0.00325078,-0.0292734
-5.428e-03,-0.00325469,-0.0293516
-5.426e-03,-0.00326641,-0.0292422
-5.424e-03,-0.00326094,-0.0290469
-5.422e-03,-0.00326484,-0.0287578
-5.420e-03,-0.00325391,-0.0286172
-5.418e-03,-0.00322187,-0.0286172
-5.416e-03,-0.00315703,-0.0284766
-5.414e-03,-0.00311406,-0.0285156
-5.412e-03,-0.00310625,-0.0285781
-5.410e-03,-0.00309531,-0.0285781
-5.408e-03,-0.00309219,-0.0283984
-5.406e-03,-0.00309766,-0.028125
-5.404e-03,-0.00308984,-0.0280469
-5.402e-03,-0.00306172,-0.0279844
-5.400e-03,-0.00303672,-0.0281562
-5.398e-03,-0.00303047,-0.0282969
-5.396e-03,-0.003075,-0.0282109
-5.394e-03,-0.00308359,-0.02825
-5.392e-03,-0.00310781,-0.0281562
-5.390e-03,-0.00312187,-0.0279297
-5.388e-03,-0.00314687,-0.0278516
-5.386e-03,-0.00315078,-0.0276641
-5.384e-03,-0.00315234,-0.0276016
-5.382e-03,-0.00311562,-0.0276797
-5.380e-03,-0.00310234,-0.0274453
-5.378e-03,-0.00305937,-0.0273359
-5.376e-03,-0.00304531,-0.0272422
-5.374e-03,-0.00301406,-0.0271953
-5.372e-03,-0.00299063,-0.0271797
-5.370e-03,-0.00297187,-0.0272109
-5.368e-03,-0.00295625,-0.0272187
-5.366e-03,-0.00295781,-0.0270547
-5.364e-03,-0.00296328,-0.0268906
-5.362e-03,-0.00295391,-0.0265625
-5.360e-03,-0.00293594,-0.0263828
-5.358e-03,-0.00293125,-0.0261406
-5.356e-03,-0.00292969,-0.0260234
-5.354e-03,-0.00293125,-0.0259766
-5.352e-03,-0.00293516,-0.0259766
-5.350e-03,-0.00290078,-0.0260234
-5.348e-03,-0.00289922,-0.0258906
-5.346e-03,-0.00290859,-0.025875
-5.344e-03,-0.00290937,-0.0256172
-5.342e-03,-0.00291094,-0.0254531
-5.340e-03,-0.00288203,-0.0254297
-5.338e-03,-0.00288672,-0.0254141
-5.336e-03,-0.00289531,-0.0253516
-5.334e-03,-0.00288828,-0.0250078
-5.332e-03,-0.00284844,-0.0249062
-5.330e-03,-0.00283984,-0.0249609
-5.328e-03,-0.00283594,-0.0248828
-5.326e-03,-0.00281953,-0.0250391
-5.324e-03,-0.00280547,-0.0251641
-5.322e-03,-0.00280938,-0.0252422
-5.320e-03,-0.00278672,-0.0251484
-5.318e-03,-0.00278047,-0.0248359
-5.316e-03,-0.00275234,-0.0244766
-5.314e-03,-0.00274063,-0.0242109
-5.312e-03,-0.00270781,-0.0240078
-5.310e-03,-0.00269609,-0.0239063
-5.308e-03,-0.0027,-0.0234766
-5.306e-03,-0.0027125,-0.0232734
-5.304e-03,-0.00272578,-0.0232813
-5.302e-03,-0.00271172,-0.0233359
-5.300e-03,-0.00269766,-0.0235156
-5.298e-03,-0.00269219,-0.0235781
-5.296e-03,-0.00267109,-0.0235859
-5.294e-03,-0.00265859,-0.0233516
-5.292e-03,-0.00264453,-0.022875
-5.290e-03,-0.00262031,-0.0224453
-5.288e-03,-0.00262422,-0.0221641
-5.286e-03,-0.00263828,-0.0221172
-5.284e-03,-0.002625,-0.0220937
-5.282e-03,-0.00263125,-0.0223359
-5.280e-03,-0.00263437,-0.0224375
-5.278e-03,-0.00262656,-0.0227109
-5.276e-03,-0.00261484,-0.0226016
-5.274e-03,-0.00261641,-0.0222969
-5.272e-03,-0.00259766,-0.0221172
-5.270e-03,-0.00259844,-0.0219531
-5.268e-03,-0.00258437,-0.0217734
-5.266e-03,-0.00256172,-0.0216328
-5.264e-03,-0.00255,-0.0211406
-5.262e-03,-0.0025125,-0.0208828
-5.260e-03,-0.00250469,-0.0207813
-5.258e-03,-0.00248828,-0.0205156
-5.256e-03,-0.00247656,-0.0205078
-5.254e-03,-0.00247891,-0.0203047
